caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
5,I,2020-08-17 21:54:43,2020-08-17 22:02:52,Role 5,11,1.0636505460218408,0
1,T,2020-08-17 22:02:17,2020-08-17 22:03:16,Role 2,11,1.0728029121164846,0
7,B,2020-08-17 22:02:52,2020-08-17 22:06:53,Role 5,12,1.0436817472698907,2
7,E,2020-08-17 22:06:53,2020-08-17 22:10:24,Role 5,10,1.0422256890275612,0
4,Q,2020-08-17 22:01:57,2020-08-17 22:11:34,Role 2,11,1.0520020800832033,0
7,F,2020-08-17 22:10:24,2020-08-17 22:14:12,Role 5,10,1.03733749349974,0
4,R,2020-08-17 22:14:20,2020-08-17 22:19:11,Role 2,10,1.311804472178887,0
7,C,2020-08-17 22:14:12,2020-08-17 22:20:32,Role 5,10,1.0390015600624025,0
4,S,2020-08-17 22:20:27,2020-08-17 22:23:51,Role 2,10,1.0640665626625065,0
5,J,2020-08-17 22:20:32,2020-08-17 22:24:15,Role 5,11,1.3449817992719708,1
4,T,2020-08-17 22:24:34,2020-08-17 22:26:09,Role 2,10,1.0728029121164846,0
7,D,2020-08-17 22:24:15,2020-08-17 22:32:40,Role 5,10,1.040665626625065,1
4,I,2020-08-17 22:32:40,2020-08-17 22:34:19,Role 5,10,1.0636505460218408,0
7,H,2020-08-17 22:34:19,2020-08-17 22:38:21,Role 5,10,1.0451378055122205,1
4,J,2020-08-17 22:38:21,2020-08-17 22:39:18,Role 5,10,1.3449817992719708,1
5,P,2020-08-17 22:39:18,2020-08-17 22:42:49,Role 5,10,1.0064482579303171,1
2,AA,2020-08-17 21:40:55,2020-08-17 22:43:49,Role 3,11,1.0185127405096204,0
4,P,2020-08-17 22:42:49,2020-08-17 22:46:33,Role 5,10,1.0064482579303171,1
6,G,2020-08-17 22:46:33,2020-08-17 22:48:02,Role 5,12,1.0420176807072283,1
2,R,2020-08-17 22:43:53,2020-08-17 22:49:05,Role 2,10,1.311804472178887,0
2,S,2020-08-17 22:49:05,2020-08-17 22:52:49,Role 2,10,1.0640665626625065,0
2,T,2020-08-17 22:52:49,2020-08-17 22:54:34,Role 2,10,1.0728029121164846,0
2,I,2020-08-17 22:54:50,2020-08-17 22:57:25,Role 5,10,1.0636505460218408,0
5,Q,2020-08-17 22:49:07,2020-08-17 22:59:41,Role 2,10,2.0520020800832035,0
2,J,2020-08-17 22:58:19,2020-08-17 23:00:01,Role 5,10,1.3449817992719708,0
4,Q,2020-08-17 22:47:33,2020-08-17 23:01:19,Role 2,10,1.0520020800832033,0
2,K,2020-08-17 23:01:05,2020-08-17 23:06:13,Role 5,10,1.0498179927197089,0
5,R,2020-08-17 23:02:36,2020-08-17 23:08:05,Role 2,10,2.311804472178887,0
4,R,2020-08-17 23:01:36,2020-08-17 23:11:21,Role 2,10,1.311804472178887,0
5,S,2020-08-17 23:09:55,2020-08-17 23:13:54,Role 2,10,1.0640665626625065,0
2,M,2020-08-17 23:08:17,2020-08-17 23:14:50,Role 5,10,1.015600624024961,0
5,T,2020-08-17 23:14:51,2020-08-17 23:15:54,Role 2,10,1.0728029121164846,0
4,S,2020-08-17 23:11:36,2020-08-17 23:16:47,Role 2,10,2.0640665626625063,0
4,T,2020-08-17 23:16:59,2020-08-17 23:18:12,Role 2,9,1.0728029121164846,0
6,I,2020-08-17 23:21:38,2020-08-17 23:30:01,Role 5,10,1.0636505460218408,0
6,J,2020-08-17 23:40:55,2020-08-17 23:43:49,Role 5,8,1.3449817992719708,0
6,P,2020-08-17 23:54:29,2020-08-17 23:57:16,Role 5,8,1.0064482579303171,0
7,G,2020-08-18 00:11:12,2020-08-18 00:12:16,Role 5,10,1.0420176807072283,2
2,U,2020-08-17 23:14:50,2020-08-18 00:13:21,Role 4,10,1.022464898595944,0
2,V,2020-08-18 00:13:21,2020-08-18 00:18:20,Role 4,8,1.0934997399895996,0
6,Q,2020-08-18 00:02:44,2020-08-18 00:27:59,Role 2,8,1.0520020800832033,0
6,R,2020-08-18 00:30:20,2020-08-18 00:37:28,Role 2,8,1.311804472178887,0
7,I,2020-08-18 00:34:16,2020-08-18 00:43:02,Role 5,8,1.0636505460218408,0
6,S,2020-08-18 00:38:46,2020-08-18 00:44:37,Role 2,8,1.0640665626625065,0
6,T,2020-08-18 00:45:19,2020-08-18 00:47:41,Role 2,8,1.0728029121164846,0
7,J,2020-08-18 00:50:36,2020-08-18 00:56:56,Role 5,8,1.3449817992719708,0
7,P,2020-08-18 01:03:30,2020-08-18 01:10:13,Role 5,7,1.0064482579303171,0
7,Q,2020-08-18 01:13:23,2020-08-18 01:44:50,Role 2,7,1.0520020800832033,0
2,X,2020-08-18 00:18:20,2020-08-18 01:50:09,Role 4,8,1.0172646905876235,0
7,R,2020-08-18 01:46:27,2020-08-18 01:53:00,Role 2,7,1.311804472178887,0
2,R,2020-08-18 01:50:15,2020-08-18 01:56:12,Role 2,7,2.311804472178887,0
7,S,2020-08-18 01:54:04,2020-08-18 01:59:12,Role 2,7,1.0640665626625065,0
2,S,2020-08-18 01:56:12,2020-08-18 02:00:28,Role 2,7,2.0640665626625063,0
2,T,2020-08-18 02:00:28,2020-08-18 02:02:36,Role 2,7,2.072802912116485,0
7,T,2020-08-18 02:00:10,2020-08-18 02:03:13,Role 2,7,1.0728029121164846,0
8,A,2020-08-18 05:05:07,2020-08-18 05:10:48,Role 5,6,1.0431617264690587,0
8,B,2020-08-18 05:42:42,2020-08-18 05:47:03,Role 5,6,1.0436817472698907,0
8,E,2020-08-18 05:47:03,2020-08-18 05:50:42,Role 5,6,1.0422256890275612,0
8,F,2020-08-18 05:50:42,2020-08-18 05:54:49,Role 5,6,1.03733749349974,0
8,C,2020-08-18 05:54:49,2020-08-18 06:02:18,Role 5,6,1.0390015600624025,0
8,D,2020-08-18 06:02:18,2020-08-18 06:12:11,Role 5,6,1.040665626625065,0
8,H,2020-08-18 06:12:11,2020-08-18 06:16:56,Role 5,6,1.0451378055122205,0
8,G,2020-08-18 07:23:22,2020-08-18 07:24:34,Role 5,6,1.0420176807072283,0
8,I,2020-08-18 07:42:33,2020-08-18 07:50:00,Role 5,6,1.0636505460218408,0
8,J,2020-08-18 08:05:39,2020-08-18 08:09:23,Role 5,6,1.3449817992719708,0
8,P,2020-08-18 08:25:34,2020-08-18 08:29:18,Role 5,6,1.0064482579303171,0
8,Q,2020-08-18 08:34:46,2020-08-18 08:47:59,Role 2,6,1.0520020800832033,0
8,R,2020-08-18 08:50:36,2020-08-18 08:56:40,Role 2,6,1.311804472178887,0
8,S,2020-08-18 08:58:16,2020-08-18 09:03:50,Role 2,6,1.0640665626625065,0
8,T,2020-08-18 09:05:09,2020-08-18 09:08:55,Role 2,6,1.0728029121164846,0
8,I,2020-08-18 09:12:26,2020-08-18 09:15:22,Role 5,6,1.0636505460218408,0
8,J,2020-08-18 09:19:53,2020-08-18 09:21:27,Role 5,6,1.3449817992719708,0
8,P,2020-08-18 09:26:13,2020-08-18 09:30:25,Role 5,6,1.0064482579303171,0
8,Q,2020-08-18 09:31:38,2020-08-18 09:43:15,Role 2,6,1.0520020800832033,0
8,R,2020-08-18 09:43:44,2020-08-18 09:56:48,Role 2,6,1.311804472178887,0
8,S,2020-08-18 09:56:59,2020-08-18 10:05:45,Role 2,6,1.0640665626625065,0
8,T,2020-08-18 10:06:05,2020-08-18 10:08:53,Role 2,6,1.0728029121164846,0
8,I,2020-08-18 10:10:37,2020-08-18 10:12:09,Role 5,6,1.0636505460218408,0
8,J,2020-08-18 10:15:19,2020-08-18 10:16:25,Role 5,6,1.3449817992719708,0
8,P,2020-08-18 10:21:02,2020-08-18 10:25:18,Role 5,6,1.0064482579303171,0
8,Q,2020-08-18 10:26:30,2020-08-18 10:38:13,Role 2,6,1.0520020800832033,0
8,R,2020-08-18 10:38:42,2020-08-18 10:51:49,Role 2,6,1.311804472178887,0
8,S,2020-08-18 10:52:00,2020-08-18 11:00:48,Role 2,6,1.0640665626625065,0
8,T,2020-08-18 11:01:08,2020-08-18 11:03:56,Role 2,6,1.0728029121164846,0
8,I,2020-08-18 11:05:40,2020-08-18 11:07:12,Role 5,6,1.0636505460218408,0
8,J,2020-08-18 11:10:22,2020-08-18 11:11:29,Role 5,6,1.3449817992719708,0
8,P,2020-08-18 11:16:06,2020-08-18 11:20:24,Role 5,6,1.0064482579303171,0
9,A,2020-08-18 11:21:57,2020-08-18 11:27:29,Role 5,7,1.0431617264690587,0
8,Q,2020-08-18 11:21:36,2020-08-18 11:33:23,Role 2,6,1.0520020800832033,0
8,R,2020-08-18 11:33:52,2020-08-18 11:47:03,Role 2,7,1.311804472178887,0
8,S,2020-08-18 11:47:13,2020-08-18 11:56:01,Role 2,7,1.0640665626625065,0
8,T,2020-08-18 11:56:19,2020-08-18 11:59:05,Role 2,7,1.0728029121164846,0
9,B,2020-08-18 11:56:22,2020-08-18 12:00:36,Role 5,7,1.0436817472698907,0
9,E,2020-08-18 12:00:36,2020-08-18 12:04:13,Role 5,7,1.0422256890275612,0
8,I,2020-08-18 12:04:13,2020-08-18 12:05:45,Role 5,7,1.0636505460218408,0
10,A,2020-08-18 12:05:45,2020-08-18 12:11:27,Role 5,8,1.0431617264690587,1
9,F,2020-08-18 12:11:27,2020-08-18 12:15:32,Role 5,8,1.03733749349974,2
8,J,2020-08-18 12:15:32,2020-08-18 12:16:41,Role 5,8,1.3449817992719708,2
9,C,2020-08-18 12:16:41,2020-08-18 12:23:53,Role 5,8,1.0390015600624025,1
8,P,2020-08-18 12:23:53,2020-08-18 12:28:16,Role 5,8,1.0064482579303171,1
9,D,2020-08-18 12:28:16,2020-08-18 12:37:32,Role 5,8,1.040665626625065,1
8,Q,2020-08-18 12:29:37,2020-08-18 12:41:45,Role 2,8,1.0520020800832033,0
9,H,2020-08-18 12:37:32,2020-08-18 12:41:45,Role 5,8,1.0451378055122205,0
10,B,2020-08-18 12:47:24,2020-08-18 12:51:38,Role 5,8,1.0436817472698907,2
8,R,2020-08-18 12:42:11,2020-08-18 12:55:05,Role 2,8,1.311804472178887,0
10,E,2020-08-18 12:51:38,2020-08-18 12:55:14,Role 5,8,1.0422256890275612,0
10,F,2020-08-18 12:55:14,2020-08-18 12:59:18,Role 5,8,1.03733749349974,0
8,S,2020-08-18 12:55:05,2020-08-18 13:03:42,Role 2,8,1.0640665626625065,0
8,T,2020-08-18 13:03:42,2020-08-18 13:06:17,Role 2,8,1.0728029121164846,0
10,C,2020-08-18 12:59:18,2020-08-18 13:06:35,Role 5,8,1.0390015600624025,0
10,D,2020-08-18 13:06:35,2020-08-18 13:16:05,Role 5,8,1.040665626625065,0
8,I,2020-08-18 13:16:05,2020-08-18 13:17:38,Role 5,8,1.0636505460218408,0
10,H,2020-08-18 13:17:38,2020-08-18 13:21:56,Role 5,8,1.0451378055122205,1
8,J,2020-08-18 13:21:56,2020-08-18 13:23:08,Role 5,8,1.3449817992719708,1
8,K,2020-08-18 13:29:33,2020-08-18 13:34:26,Role 5,8,1.0498179927197089,0
8,N,2020-08-18 13:41:03,2020-08-18 13:50:14,Role 5,8,1.0142485699427977,0
9,G,2020-08-18 13:50:14,2020-08-18 13:51:18,Role 5,8,1.0420176807072283,0
11,A,2020-08-18 13:51:18,2020-08-18 13:56:58,Role 5,9,1.0431617264690587,1
9,I,2020-08-18 14:12:06,2020-08-18 14:18:48,Role 5,9,1.0636505460218408,1
12,A,2020-08-18 14:29:01,2020-08-18 14:34:41,Role 5,10,1.0431617264690587,0
10,G,2020-08-18 14:34:41,2020-08-18 14:35:44,Role 5,8,1.0420176807072283,1
9,J,2020-08-18 14:35:44,2020-08-18 14:39:39,Role 5,9,1.3449817992719708,0
11,B,2020-08-18 14:42:27,2020-08-18 14:46:42,Role 5,9,1.0436817472698907,0
11,E,2020-08-18 14:46:42,2020-08-18 14:50:16,Role 5,10,1.0422256890275612,0
11,F,2020-08-18 14:50:16,2020-08-18 14:54:12,Role 5,10,1.03733749349974,0
11,C,2020-08-18 14:54:12,2020-08-18 15:01:09,Role 5,10,1.0390015600624025,0
10,I,2020-08-18 15:01:09,2020-08-18 15:07:28,Role 5,10,1.0636505460218408,1
9,P,2020-08-18 15:07:28,2020-08-18 15:11:22,Role 5,10,1.0064482579303171,0
8,Y,2020-08-18 13:50:19,2020-08-18 15:19:02,Role 3,9,1.0230889235569423,0
11,D,2020-08-18 15:11:22,2020-08-18 15:21:00,Role 5,10,1.040665626625065,2
12,B,2020-08-18 15:21:00,2020-08-18 15:25:11,Role 5,10,1.0436817472698907,2
9,Q,2020-08-18 15:18:03,2020-08-18 15:27:15,Role 2,10,1.0520020800832033,0
8,Z,2020-08-18 15:19:02,2020-08-18 15:29:07,Role 3,10,1.0908996359854395,0
11,H,2020-08-18 15:25:11,2020-08-18 15:29:29,Role 5,10,1.0451378055122205,1
10,J,2020-08-18 15:29:29,2020-08-18 15:33:07,Role 5,10,1.3449817992719708,2
9,R,2020-08-18 15:30:52,2020-08-18 15:36:06,Role 2,10,1.311804472178887,0
12,E,2020-08-18 15:33:07,2020-08-18 15:36:40,Role 5,10,1.0422256890275612,2
12,F,2020-08-18 15:36:40,2020-08-18 15:40:36,Role 5,10,1.03733749349974,0
9,S,2020-08-18 15:38:31,2020-08-18 15:43:03,Role 2,10,1.0640665626625065,0
12,C,2020-08-18 15:40:36,2020-08-18 15:47:25,Role 5,10,1.0390015600624025,0
9,T,2020-08-18 15:45:01,2020-08-18 15:48:31,Role 2,11,1.0728029121164846,0
13,A,2020-08-18 15:47:25,2020-08-18 15:52:55,Role 5,11,1.0431617264690587,0
12,D,2020-08-18 15:52:55,2020-08-18 16:02:10,Role 5,11,1.040665626625065,1
10,P,2020-08-18 16:02:10,2020-08-18 16:05:50,Role 5,10,1.0064482579303171,1
12,H,2020-08-18 16:05:50,2020-08-18 16:10:00,Role 5,10,1.0451378055122205,1
10,Q,2020-08-18 16:11:50,2020-08-18 16:19:55,Role 2,10,1.0520020800832033,0
10,R,2020-08-18 16:23:22,2020-08-18 16:28:48,Role 2,10,1.311804472178887,0
8,AA,2020-08-18 15:29:07,2020-08-18 16:33:36,Role 3,10,1.0185127405096204,0
10,S,2020-08-18 16:31:17,2020-08-18 16:36:18,Role 2,10,1.0640665626625065,0
8,R,2020-08-18 16:33:36,2020-08-18 16:38:33,Role 2,10,1.311804472178887,0
13,B,2020-08-18 16:37:22,2020-08-18 16:41:32,Role 5,10,1.0436817472698907,2
10,T,2020-08-18 16:38:39,2020-08-18 16:42:10,Role 2,10,1.0728029121164846,0
8,S,2020-08-18 16:38:33,2020-08-18 16:43:29,Role 2,10,1.0640665626625065,0
8,T,2020-08-18 16:43:29,2020-08-18 16:44:43,Role 2,9,1.0728029121164846,0
13,E,2020-08-18 16:41:32,2020-08-18 16:45:06,Role 5,10,1.0422256890275612,0
14,A,2020-08-18 16:45:06,2020-08-18 16:50:49,Role 5,10,1.0431617264690587,0
13,F,2020-08-18 16:50:49,2020-08-18 16:54:51,Role 5,9,1.03733749349974,1
11,G,2020-08-18 16:54:51,2020-08-18 16:56:00,Role 5,10,1.0420176807072283,2
13,C,2020-08-18 16:56:00,2020-08-18 17:03:15,Role 5,9,1.0390015600624025,1
15,A,2020-08-18 17:03:15,2020-08-18 17:08:58,Role 5,10,1.0431617264690587,0
13,D,2020-08-18 17:08:58,2020-08-18 17:18:34,Role 5,10,1.040665626625065,1
11,I,2020-08-18 17:18:34,2020-08-18 17:24:50,Role 5,9,1.0636505460218408,1
13,H,2020-08-18 17:24:50,2020-08-18 17:28:59,Role 5,10,1.0451378055122205,1
14,B,2020-08-18 17:28:59,2020-08-18 17:33:17,Role 5,9,1.0436817472698907,2
12,G,2020-08-18 17:33:17,2020-08-18 17:34:24,Role 5,10,1.0420176807072283,0
14,E,2020-08-18 17:34:24,2020-08-18 17:38:00,Role 5,10,1.0422256890275612,1
14,F,2020-08-18 17:38:00,2020-08-18 17:42:03,Role 5,10,1.03733749349974,0
14,C,2020-08-18 17:42:03,2020-08-18 17:49:28,Role 5,10,1.0390015600624025,0
11,J,2020-08-18 17:49:28,2020-08-18 17:53:16,Role 5,10,1.3449817992719708,1
15,B,2020-08-18 17:53:16,2020-08-18 17:57:34,Role 5,10,1.0436817472698907,1
14,D,2020-08-18 17:57:34,2020-08-18 18:07:40,Role 5,10,1.040665626625065,2
12,I,2020-08-18 18:07:40,2020-08-18 18:13:49,Role 5,10,1.0636505460218408,1
15,E,2020-08-18 18:13:49,2020-08-18 18:17:25,Role 5,10,1.0422256890275612,2
14,H,2020-08-18 18:17:25,2020-08-18 18:21:49,Role 5,10,1.0451378055122205,2
11,P,2020-08-18 18:21:49,2020-08-18 18:25:34,Role 5,10,1.0064482579303171,3
15,F,2020-08-18 18:25:34,2020-08-18 18:29:37,Role 5,10,1.03733749349974,2
15,C,2020-08-18 18:29:37,2020-08-18 18:37:02,Role 5,10,1.0390015600624025,0
12,J,2020-08-18 18:37:02,2020-08-18 18:40:38,Role 5,10,1.3449817992719708,3
11,Q,2020-08-18 18:32:52,2020-08-18 18:50:36,Role 2,10,1.0520020800832033,0
15,D,2020-08-18 18:40:38,2020-08-18 18:50:37,Role 5,10,1.040665626625065,1
16,A,2020-08-18 18:50:37,2020-08-18 18:56:20,Role 5,11,1.0431617264690587,1
13,G,2020-08-18 18:56:20,2020-08-18 18:57:21,Role 5,10,1.0420176807072283,2
11,R,2020-08-18 18:54:36,2020-08-18 19:00:31,Role 2,11,1.311804472178887,0
15,H,2020-08-18 18:57:21,2020-08-18 19:01:42,Role 5,11,1.0451378055122205,2
12,P,2020-08-18 19:01:42,2020-08-18 19:05:27,Role 5,11,1.0064482579303171,2
11,S,2020-08-18 19:02:59,2020-08-18 19:08:08,Role 2,11,1.0640665626625065,0
11,T,2020-08-18 19:09:45,2020-08-18 19:13:11,Role 2,11,1.0728029121164846,0
17,A,2020-08-18 19:16:53,2020-08-18 19:22:26,Role 5,11,1.0431617264690587,0
13,I,2020-08-18 19:22:26,2020-08-18 19:28:58,Role 5,11,1.0636505460218408,1
12,Q,2020-08-18 19:13:06,2020-08-18 19:29:32,Role 2,11,1.0520020800832033,0
16,B,2020-08-18 19:30:22,2020-08-18 19:34:39,Role 5,11,1.0436817472698907,2
14,G,2020-08-18 19:34:39,2020-08-18 19:35:41,Role 5,10,1.0420176807072283,2
16,E,2020-08-18 19:35:41,2020-08-18 19:39:16,Role 5,11,1.0422256890275612,1
12,R,2020-08-18 19:33:25,2020-08-18 19:39:38,Role 2,11,1.311804472178887,0
16,F,2020-08-18 19:39:16,2020-08-18 19:43:18,Role 5,11,1.03733749349974,0
12,S,2020-08-18 19:41:41,2020-08-18 19:47:04,Role 2,11,1.0640665626625065,0
16,C,2020-08-18 19:43:18,2020-08-18 19:50:38,Role 5,11,1.0390015600624025,0
12,T,2020-08-18 19:48:31,2020-08-18 19:52:03,Role 2,11,1.0728029121164846,0
13,J,2020-08-18 19:50:38,2020-08-18 19:54:11,Role 5,11,1.3449817992719708,0
16,D,2020-08-18 19:54:11,2020-08-18 20:04:16,Role 5,11,1.040665626625065,1
17,B,2020-08-18 20:04:16,2020-08-18 20:08:32,Role 5,11,1.0436817472698907,1
12,I,2020-08-18 20:08:32,2020-08-18 20:11:27,Role 5,11,1.0636505460218408,1
14,I,2020-08-18 20:11:27,2020-08-18 20:17:57,Role 5,11,1.0636505460218408,1
