caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
7,G,2020-08-18 05:44:32,2020-08-18 05:45:12,Role 5,11,2.0338028169014084,3
3,K,2020-08-18 05:45:12,2020-08-18 05:48:07,Role 5,11,2.025974025974026,3
6,P,2020-08-18 05:48:07,2020-08-18 05:58:10,Role 5,11,2.017857142857143,3
5,R,2020-08-18 05:42:08,2020-08-18 06:02:20,Role 2,11,2.1288659793814433,0
4,X,2020-08-18 04:49:33,2020-08-18 06:03:09,Role 4,11,2.0442477876106198,0
5,S,2020-08-18 06:02:38,2020-08-18 06:04:15,Role 2,11,2.0618556701030926,0
5,T,2020-08-18 06:04:26,2020-08-18 06:04:50,Role 2,11,2.09020618556701,0
8,D,2020-08-18 05:58:10,2020-08-18 06:06:56,Role 5,11,2.0225352112676056,3
4,R,2020-08-18 06:03:16,2020-08-18 06:08:50,Role 2,11,2.1288659793814433,0
4,S,2020-08-18 06:08:55,2020-08-18 06:13:20,Role 2,11,2.0618556701030926,0
9,A,2020-08-18 06:06:56,2020-08-18 06:13:29,Role 5,12,2.008450704225352,4
4,T,2020-08-18 06:13:22,2020-08-18 06:15:00,Role 2,11,2.09020618556701,0
7,I,2020-08-18 06:13:29,2020-08-18 06:21:29,Role 5,11,2.0405405405405403,4
3,N,2020-08-18 06:21:29,2020-08-18 06:25:33,Role 5,11,2.052631578947368,4
5,I,2020-08-18 06:25:33,2020-08-18 06:28:30,Role 5,11,2.0405405405405403,4
8,H,2020-08-18 06:28:30,2020-08-18 06:31:20,Role 5,11,2.028169014084507,4
9,B,2020-08-18 06:36:23,2020-08-18 06:39:22,Role 5,11,2.028169014084507,4
4,I,2020-08-18 06:39:22,2020-08-18 06:42:03,Role 5,11,2.0405405405405403,5
7,J,2020-08-18 06:42:03,2020-08-18 06:42:03,Role 5,11,2.0367504835589942,5
5,J,2020-08-18 06:42:03,2020-08-18 06:43:14,Role 5,11,2.0367504835589942,4
6,Q,2020-08-18 05:58:38,2020-08-18 07:23:42,Role 2,11,2.017857142857143,0
3,Y,2020-08-18 06:26:01,2020-08-18 07:30:19,Role 3,11,2.017543859649123,0
3,Z,2020-08-18 07:31:27,2020-08-18 07:34:47,Role 3,11,2.114035087719298,0
6,R,2020-08-18 07:24:11,2020-08-18 07:40:25,Role 2,11,2.1288659793814433,0
6,S,2020-08-18 07:41:01,2020-08-18 07:42:41,Role 2,11,2.0618556701030926,0
6,T,2020-08-18 07:43:14,2020-08-18 07:44:00,Role 2,11,2.09020618556701,0
8,G,2020-08-18 07:48:34,2020-08-18 07:49:03,Role 5,11,2.0338028169014084,4
9,E,2020-08-18 07:49:03,2020-08-18 07:51:22,Role 5,11,2.0140845070422535,4
4,J,2020-08-18 07:51:22,2020-08-18 07:52:29,Role 5,11,2.0367504835589942,4
7,P,2020-08-18 07:52:29,2020-08-18 08:01:20,Role 5,11,2.017857142857143,4
5,P,2020-08-18 08:01:20,2020-08-18 08:04:52,Role 5,11,2.017857142857143,4
5,Q,2020-08-18 08:05:26,2020-08-18 08:12:09,Role 2,10,3.017857142857143,0
5,R,2020-08-18 08:12:39,2020-08-18 08:15:18,Role 2,10,2.1288659793814433,0
5,S,2020-08-18 08:15:52,2020-08-18 08:17:18,Role 2,10,2.0618556701030926,0
5,T,2020-08-18 08:17:52,2020-08-18 08:18:29,Role 2,10,2.09020618556701,0
8,I,2020-08-18 08:17:29,2020-08-18 08:26:24,Role 5,10,2.0405405405405403,4
9,F,2020-08-18 08:26:24,2020-08-18 08:29:23,Role 5,10,2.0253521126760563,4
4,K,2020-08-18 08:29:23,2020-08-18 08:32:11,Role 5,10,2.025974025974026,4
5,I,2020-08-18 08:32:11,2020-08-18 08:34:54,Role 5,10,2.0405405405405403,3
8,J,2020-08-18 08:36:13,2020-08-18 08:36:13,Role 5,10,2.0367504835589942,3
9,C,2020-08-18 08:36:13,2020-08-18 08:42:57,Role 5,10,2.0140845070422535,3
4,N,2020-08-18 08:42:57,2020-08-18 08:46:53,Role 5,10,2.052631578947368,3
5,J,2020-08-18 08:46:53,2020-08-18 08:48:21,Role 5,10,2.0367504835589942,3
3,AA,2020-08-18 07:36:40,2020-08-18 08:55:42,Role 3,11,2.0701754385964914,0
8,P,2020-08-18 08:49:13,2020-08-18 08:58:09,Role 5,10,2.017857142857143,3
3,R,2020-08-18 08:57:31,2020-08-18 09:03:18,Role 2,10,2.1288659793814433,0
9,D,2020-08-18 08:58:09,2020-08-18 09:07:27,Role 5,10,2.0225352112676056,3
3,S,2020-08-18 09:03:46,2020-08-18 09:08:50,Role 2,11,2.0618556701030926,0
5,K,2020-08-18 09:07:27,2020-08-18 09:10:49,Role 5,10,2.025974025974026,2
3,T,2020-08-18 09:09:08,2020-08-18 09:11:17,Role 2,11,2.09020618556701,0
10,A,2020-08-18 09:10:49,2020-08-18 09:17:17,Role 5,11,2.008450704225352,2
9,H,2020-08-18 09:17:17,2020-08-18 09:20:12,Role 5,11,2.028169014084507,2
5,N,2020-08-18 09:20:12,2020-08-18 09:24:37,Role 5,11,2.052631578947368,2
3,I,2020-08-18 09:24:37,2020-08-18 09:27:20,Role 5,11,2.0405405405405403,3
7,Q,2020-08-18 08:02:02,2020-08-18 09:33:25,Role 2,10,2.017857142857143,0
10,B,2020-08-18 09:42:31,2020-08-18 09:45:22,Role 5,11,2.028169014084507,3
4,Y,2020-08-18 08:47:49,2020-08-18 09:51:51,Role 3,10,2.017543859649123,0
7,R,2020-08-18 09:34:10,2020-08-18 09:52:49,Role 2,11,2.1288659793814433,0
7,S,2020-08-18 09:53:44,2020-08-18 09:55:49,Role 2,11,2.0618556701030926,0
4,Z,2020-08-18 09:53:03,2020-08-18 09:56:40,Role 3,11,2.114035087719298,0
7,T,2020-08-18 09:56:36,2020-08-18 09:57:45,Role 2,11,2.09020618556701,0
8,Q,2020-08-18 08:58:48,2020-08-18 10:26:17,Role 2,10,3.017857142857143,0
5,Y,2020-08-18 09:25:18,2020-08-18 10:37:48,Role 3,11,3.017543859649123,0
9,G,2020-08-18 10:39:41,2020-08-18 10:40:07,Role 5,11,2.0338028169014084,3
3,J,2020-08-18 10:40:07,2020-08-18 10:41:35,Role 5,11,2.0367504835589942,2
5,Z,2020-08-18 10:39:06,2020-08-18 10:42:45,Role 3,11,2.114035087719298,0
10,E,2020-08-18 10:41:35,2020-08-18 10:43:53,Role 5,11,2.0140845070422535,2
7,I,2020-08-18 10:43:53,2020-08-18 10:46:41,Role 5,11,2.0405405405405403,3
8,R,2020-08-18 10:27:00,2020-08-18 10:53:11,Role 2,11,2.1288659793814433,0
8,S,2020-08-18 10:54:13,2020-08-18 10:56:41,Role 2,11,2.0618556701030926,0
8,T,2020-08-18 10:57:43,2020-08-18 10:58:52,Role 2,11,2.09020618556701,0
9,I,2020-08-18 10:59:37,2020-08-18 11:08:25,Role 5,11,2.0405405405405403,3
3,K,2020-08-18 11:08:25,2020-08-18 11:11:15,Role 5,11,2.025974025974026,3
4,AA,2020-08-18 09:58:34,2020-08-18 11:12:03,Role 3,11,2.0701754385964914,0
10,F,2020-08-18 11:11:15,2020-08-18 11:14:19,Role 5,11,2.0253521126760563,3
7,J,2020-08-18 11:14:19,2020-08-18 11:15:49,Role 5,11,2.0367504835589942,3
9,J,2020-08-18 11:17:12,2020-08-18 11:17:12,Role 5,10,2.0367504835589942,3
4,R,2020-08-18 11:14:23,2020-08-18 11:19:50,Role 2,10,2.1288659793814433,0
3,M,2020-08-18 11:17:12,2020-08-18 11:20:43,Role 5,10,2.0265486725663715,3
4,S,2020-08-18 11:21:10,2020-08-18 11:25:21,Role 2,10,2.0618556701030926,0
10,C,2020-08-18 11:20:43,2020-08-18 11:28:07,Role 5,10,2.0140845070422535,3
4,T,2020-08-18 11:26:33,2020-08-18 11:28:40,Role 2,10,2.09020618556701,0
7,K,2020-08-18 11:28:07,2020-08-18 11:31:19,Role 5,10,2.025974025974026,3
9,K,2020-08-18 11:31:19,2020-08-18 11:39:26,Role 5,10,2.025974025974026,3
10,D,2020-08-18 11:39:26,2020-08-18 11:48:11,Role 5,10,2.0225352112676056,2
7,N,2020-08-18 11:48:11,2020-08-18 11:52:02,Role 5,9,2.052631578947368,2
9,M,2020-08-18 11:52:02,2020-08-18 12:06:54,Role 5,9,2.0265486725663715,2
5,AA,2020-08-18 10:45:06,2020-08-18 12:08:41,Role 3,11,3.0701754385964914,0
10,H,2020-08-18 12:06:54,2020-08-18 12:09:56,Role 5,9,2.028169014084507,2
3,U,2020-08-18 11:21:02,2020-08-18 12:17:06,Role 4,10,2.0530973451327434,0
5,R,2020-08-18 12:11:39,2020-08-18 12:17:16,Role 2,9,2.1288659793814433,0
3,V,2020-08-18 12:17:33,2020-08-18 12:20:46,Role 4,9,2.079646017699115,0
5,S,2020-08-18 12:18:45,2020-08-18 12:23:04,Role 2,9,2.0618556701030926,0
5,T,2020-08-18 12:23:44,2020-08-18 12:25:36,Role 2,9,2.09020618556701,0
7,Y,2020-08-18 11:53:13,2020-08-18 12:58:10,Role 3,9,2.017543859649123,0
7,Z,2020-08-18 12:59:42,2020-08-18 13:03:12,Role 3,10,2.114035087719298,0
3,X,2020-08-18 12:21:08,2020-08-18 13:21:31,Role 4,9,2.0442477876106198,0
3,R,2020-08-18 13:22:10,2020-08-18 13:26:57,Role 2,10,2.1288659793814433,0
10,G,2020-08-18 13:27:45,2020-08-18 13:27:54,Role 5,9,2.0338028169014084,0
5,I,2020-08-18 13:27:54,2020-08-18 13:30:00,Role 5,9,2.0405405405405403,1
3,S,2020-08-18 13:27:25,2020-08-18 13:30:55,Role 2,11,2.0618556701030926,0
3,T,2020-08-18 13:31:29,2020-08-18 13:33:16,Role 2,11,2.09020618556701,0
11,A,2020-08-18 13:30:00,2020-08-18 13:35:57,Role 5,10,2.008450704225352,2
12,A,2020-08-18 13:35:57,2020-08-18 13:41:48,Role 5,11,2.008450704225352,3
10,I,2020-08-18 13:50:08,2020-08-18 13:58:18,Role 5,11,2.0405405405405403,3
5,J,2020-08-18 13:58:18,2020-08-18 13:59:16,Role 5,11,2.0367504835589942,3
9,U,2020-08-18 12:07:21,2020-08-18 14:00:48,Role 4,9,3.0530973451327434,0
9,V,2020-08-18 14:01:13,2020-08-18 14:06:17,Role 4,10,2.079646017699115,0
11,B,2020-08-18 14:09:01,2020-08-18 14:11:48,Role 5,10,2.028169014084507,3
7,AA,2020-08-18 13:05:48,2020-08-18 14:12:35,Role 3,10,2.0701754385964914,0
12,B,2020-08-18 14:12:39,2020-08-18 14:15:28,Role 5,10,2.028169014084507,3
10,J,2020-08-18 14:15:28,2020-08-18 14:15:28,Role 5,10,2.0367504835589942,3
5,K,2020-08-18 14:15:28,2020-08-18 14:17:22,Role 5,10,2.025974025974026,3
7,R,2020-08-18 14:14:13,2020-08-18 14:19:18,Role 2,10,2.1288659793814433,0
11,E,2020-08-18 14:17:22,2020-08-18 14:19:38,Role 5,10,2.0140845070422535,3
12,E,2020-08-18 14:19:38,2020-08-18 14:21:56,Role 5,10,2.0140845070422535,3
7,S,2020-08-18 14:19:30,2020-08-18 14:23:23,Role 2,10,2.0618556701030926,0
7,T,2020-08-18 14:23:46,2020-08-18 14:25:27,Role 2,10,2.09020618556701,0
10,K,2020-08-18 14:29:41,2020-08-18 14:37:10,Role 5,10,2.025974025974026,3
5,N,2020-08-18 14:37:10,2020-08-18 14:40:01,Role 5,10,2.052631578947368,3
11,F,2020-08-18 14:40:01,2020-08-18 14:42:53,Role 5,10,2.0253521126760563,3
12,F,2020-08-18 14:42:53,2020-08-18 14:45:44,Role 5,10,2.0253521126760563,3
7,I,2020-08-18 14:45:44,2020-08-18 14:47:49,Role 5,10,2.0405405405405403,4
13,A,2020-08-18 14:47:49,2020-08-18 14:53:40,Role 5,11,2.008450704225352,5
10,M,2020-08-18 14:53:40,2020-08-18 15:07:34,Role 5,11,2.0265486725663715,5
9,X,2020-08-18 14:06:49,2020-08-18 15:10:39,Role 4,10,2.0442477876106198,0
11,C,2020-08-18 15:07:34,2020-08-18 15:14:22,Role 5,11,2.0140845070422535,4
9,R,2020-08-18 15:12:06,2020-08-18 15:17:09,Role 2,11,2.1288659793814433,0
12,C,2020-08-18 15:14:22,2020-08-18 15:21:24,Role 5,11,2.0140845070422535,4
9,S,2020-08-18 15:18:05,2020-08-18 15:21:55,Role 2,11,2.0618556701030926,0
7,J,2020-08-18 15:21:24,2020-08-18 15:22:12,Role 5,11,2.0367504835589942,4
9,T,2020-08-18 15:22:45,2020-08-18 15:24:30,Role 2,11,2.09020618556701,0
13,B,2020-08-18 15:24:24,2020-08-18 15:27:10,Role 5,11,2.028169014084507,4
11,D,2020-08-18 15:27:10,2020-08-18 15:35:49,Role 5,11,2.0225352112676056,3
5,Y,2020-08-18 14:41:06,2020-08-18 15:40:24,Role 3,11,2.017543859649123,0
12,D,2020-08-18 15:35:49,2020-08-18 15:43:45,Role 5,11,2.0225352112676056,3
5,Z,2020-08-18 15:42:13,2020-08-18 15:45:25,Role 3,12,2.114035087719298,0
14,A,2020-08-18 15:43:45,2020-08-18 15:49:35,Role 5,12,2.008450704225352,4
7,P,2020-08-18 15:49:35,2020-08-18 15:51:42,Role 5,12,2.017857142857143,4
9,I,2020-08-18 15:51:42,2020-08-18 15:53:58,Role 5,12,2.0405405405405403,5
13,E,2020-08-18 15:53:58,2020-08-18 15:56:15,Role 5,12,2.0140845070422535,5
7,Q,2020-08-18 15:53:42,2020-08-18 15:57:03,Role 2,12,2.017857142857143,0
11,H,2020-08-18 15:56:15,2020-08-18 15:58:49,Role 5,12,2.028169014084507,5
7,R,2020-08-18 15:58:57,2020-08-18 16:00:59,Role 2,12,2.1288659793814433,0
12,H,2020-08-18 15:58:49,2020-08-18 16:01:18,Role 5,12,2.028169014084507,5
7,S,2020-08-18 16:03:05,2020-08-18 16:04:19,Role 2,12,2.0618556701030926,0
7,T,2020-08-18 16:05:30,2020-08-18 16:06:12,Role 2,12,2.09020618556701,0
14,B,2020-08-18 16:21:16,2020-08-18 16:24:01,Role 5,12,2.028169014084507,5
9,J,2020-08-18 16:24:01,2020-08-18 16:25:07,Role 5,12,2.0367504835589942,4
13,F,2020-08-18 16:25:07,2020-08-18 16:28:01,Role 5,12,2.0253521126760563,4
5,AA,2020-08-18 15:48:33,2020-08-18 16:50:22,Role 3,12,2.0701754385964914,0
5,R,2020-08-18 16:52:45,2020-08-18 16:57:17,Role 2,13,2.1288659793814433,0
10,U,2020-08-18 15:07:57,2020-08-18 16:58:27,Role 4,11,2.0530973451327434,0
5,S,2020-08-18 16:58:06,2020-08-18 17:01:29,Role 2,13,2.0618556701030926,0
5,T,2020-08-18 17:02:21,2020-08-18 17:03:59,Role 2,13,2.09020618556701,0
10,V,2020-08-18 16:58:51,2020-08-18 17:04:03,Role 4,13,2.079646017699115,0
11,G,2020-08-18 17:19:44,2020-08-18 17:20:19,Role 5,12,2.0338028169014084,4
12,G,2020-08-18 17:21:27,2020-08-18 17:22:10,Role 5,12,2.0338028169014084,4
7,I,2020-08-18 17:22:10,2020-08-18 17:24:14,Role 5,12,2.0405405405405403,5
14,E,2020-08-18 17:24:14,2020-08-18 17:26:29,Role 5,12,2.0140845070422535,5
9,P,2020-08-18 17:26:29,2020-08-18 17:28:32,Role 5,12,2.017857142857143,5
9,Q,2020-08-18 17:29:23,2020-08-18 17:32:24,Role 2,13,2.017857142857143,0
9,R,2020-08-18 17:33:03,2020-08-18 17:35:02,Role 2,13,2.1288659793814433,0
13,C,2020-08-18 17:28:32,2020-08-18 17:35:36,Role 5,12,2.0140845070422535,5
9,S,2020-08-18 17:35:47,2020-08-18 17:36:47,Role 2,13,2.0618556701030926,0
9,T,2020-08-18 17:37:25,2020-08-18 17:37:47,Role 2,13,2.09020618556701,0
15,A,2020-08-18 17:35:36,2020-08-18 17:41:35,Role 5,13,2.008450704225352,6
11,I,2020-08-18 17:47:12,2020-08-18 17:55:28,Role 5,12,2.0405405405405403,6
12,I,2020-08-18 17:55:28,2020-08-18 18:03:40,Role 5,12,2.0405405405405403,6
10,X,2020-08-18 17:04:28,2020-08-18 18:06:41,Role 4,12,2.0442477876106198,0
16,A,2020-08-18 18:03:40,2020-08-18 18:09:33,Role 5,13,2.008450704225352,7
7,J,2020-08-18 18:09:33,2020-08-18 18:10:17,Role 5,13,2.0367504835589942,7
10,R,2020-08-18 18:07:40,2020-08-18 18:12:16,Role 2,12,2.1288659793814433,0
14,F,2020-08-18 18:10:17,2020-08-18 18:13:11,Role 5,13,2.0253521126760563,7
10,S,2020-08-18 18:12:57,2020-08-18 18:16:52,Role 2,12,2.0618556701030926,0
10,T,2020-08-18 18:17:35,2020-08-18 18:19:21,Role 2,12,2.09020618556701,0
13,D,2020-08-18 18:13:11,2020-08-18 18:21:20,Role 5,13,2.0225352112676056,6
15,B,2020-08-18 18:21:20,2020-08-18 18:24:06,Role 5,12,2.028169014084507,6
11,J,2020-08-18 18:24:06,2020-08-18 18:24:06,Role 5,12,2.0367504835589942,6
12,J,2020-08-18 18:24:06,2020-08-18 18:24:06,Role 5,12,2.0367504835589942,6
16,B,2020-08-18 18:35:29,2020-08-18 18:38:17,Role 5,12,2.028169014084507,6
7,K,2020-08-18 18:38:17,2020-08-18 18:40:33,Role 5,12,2.025974025974026,6
14,C,2020-08-18 18:40:33,2020-08-18 18:47:07,Role 5,12,2.0140845070422535,6
10,I,2020-08-18 18:47:07,2020-08-18 18:49:24,Role 5,12,2.0405405405405403,7
13,H,2020-08-18 18:49:24,2020-08-18 18:51:52,Role 5,12,2.028169014084507,7
15,E,2020-08-18 18:51:52,2020-08-18 18:54:05,Role 5,12,2.0140845070422535,7
11,P,2020-08-18 18:54:05,2020-08-18 19:02:26,Role 5,12,2.017857142857143,7
12,K,2020-08-18 19:02:26,2020-08-18 19:10:35,Role 5,12,2.025974025974026,7
16,E,2020-08-18 19:10:35,2020-08-18 19:12:49,Role 5,12,2.0140845070422535,7
7,M,2020-08-18 19:12:49,2020-08-18 19:15:59,Role 5,12,2.0265486725663715,7
