caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
2,I,2020-08-17 21:00:54,2020-08-17 21:09:32,Role 5,11,2.0405405405405403,5
5,F,2020-08-17 21:09:32,2020-08-17 21:12:19,Role 5,11,2.0253521126760563,5
1,X,2020-08-17 19:57:08,2020-08-17 21:13:40,Role 4,10,2.0442477876106198,0
1,R,2020-08-17 21:13:50,2020-08-17 21:19:26,Role 2,11,2.1288659793814433,0
3,I,2020-08-17 21:12:19,2020-08-17 21:20:57,Role 5,11,2.0405405405405403,5
1,S,2020-08-17 21:19:34,2020-08-17 21:23:51,Role 2,11,2.0618556701030926,0
1,T,2020-08-17 21:23:58,2020-08-17 21:24:56,Role 2,11,2.09020618556701,0
4,D,2020-08-17 21:20:57,2020-08-17 21:30:10,Role 5,11,2.0225352112676056,5
6,B,2020-08-17 21:30:10,2020-08-17 21:32:48,Role 5,11,2.028169014084507,5
7,B,2020-08-17 21:33:45,2020-08-17 21:36:23,Role 5,11,2.028169014084507,5
2,J,2020-08-17 21:36:23,2020-08-17 21:36:23,Role 5,11,2.0367504835589942,5
5,C,2020-08-17 21:36:23,2020-08-17 21:43:11,Role 5,11,2.0140845070422535,5
3,J,2020-08-17 21:43:11,2020-08-17 21:43:11,Role 5,11,2.0367504835589942,5
1,I,2020-08-17 21:43:11,2020-08-17 21:45:43,Role 5,11,2.0405405405405403,6
4,H,2020-08-17 21:45:43,2020-08-17 21:49:01,Role 5,11,2.028169014084507,6
6,E,2020-08-17 21:49:01,2020-08-17 21:51:07,Role 5,11,2.0140845070422535,6
7,E,2020-08-17 21:51:07,2020-08-17 21:53:13,Role 5,11,2.0140845070422535,6
2,K,2020-08-17 21:53:13,2020-08-17 22:03:41,Role 5,11,2.025974025974026,6
5,D,2020-08-17 22:03:41,2020-08-17 22:12:45,Role 5,11,2.0225352112676056,6
3,K,2020-08-17 22:12:45,2020-08-17 22:23:15,Role 5,11,2.025974025974026,6
1,J,2020-08-17 22:23:15,2020-08-17 22:23:15,Role 5,11,2.0367504835589942,6
4,G,2020-08-17 23:09:40,2020-08-17 23:09:54,Role 5,11,2.0338028169014084,6
6,F,2020-08-17 23:09:54,2020-08-17 23:12:44,Role 5,11,2.0253521126760563,6
7,F,2020-08-17 23:12:44,2020-08-17 23:15:34,Role 5,11,2.0253521126760563,6
2,O,2020-08-17 23:15:34,2020-08-17 23:24:22,Role 5,11,2.018181818181818,6
8,A,2020-08-17 23:24:22,2020-08-17 23:30:53,Role 5,12,2.008450704225352,7
5,H,2020-08-17 23:30:53,2020-08-17 23:34:01,Role 5,12,2.028169014084507,7
3,O,2020-08-17 23:34:01,2020-08-17 23:41:34,Role 5,12,2.018181818181818,7
1,K,2020-08-17 23:41:34,2020-08-17 23:42:36,Role 5,12,2.025974025974026,7
9,A,2020-08-17 23:42:36,2020-08-17 23:49:10,Role 5,13,2.008450704225352,8
4,I,2020-08-17 23:49:10,2020-08-17 23:58:13,Role 5,13,2.0405405405405403,8
6,C,2020-08-17 23:58:13,2020-08-18 00:04:57,Role 5,13,2.0140845070422535,8
7,C,2020-08-18 00:04:57,2020-08-18 00:12:44,Role 5,13,2.0140845070422535,8
8,B,2020-08-18 00:15:06,2020-08-18 00:17:49,Role 5,13,2.028169014084507,7
5,G,2020-08-18 00:55:14,2020-08-18 00:55:18,Role 5,13,2.0338028169014084,7
1,N,2020-08-18 00:55:18,2020-08-18 00:59:45,Role 5,13,2.052631578947368,6
9,B,2020-08-18 00:59:45,2020-08-18 01:02:26,Role 5,13,2.028169014084507,6
4,J,2020-08-18 01:02:26,2020-08-18 01:02:26,Role 5,13,2.0367504835589942,6
6,D,2020-08-18 01:02:26,2020-08-18 01:13:00,Role 5,13,2.0225352112676056,6
7,D,2020-08-18 01:13:00,2020-08-18 01:23:31,Role 5,13,2.0225352112676056,6
2,BB,2020-08-17 23:25:00,2020-08-18 01:25:10,Role 1,13,2.018181818181818,0
8,E,2020-08-18 01:23:31,2020-08-18 01:25:43,Role 5,13,2.0140845070422535,6
2,CC,2020-08-18 01:25:53,2020-08-18 01:29:25,Role 1,13,2.1636363636363636,0
5,I,2020-08-18 01:25:43,2020-08-18 01:36:29,Role 5,13,2.0405405405405403,6
9,E,2020-08-18 01:36:29,2020-08-18 01:38:42,Role 5,13,2.0140845070422535,5
3,BB,2020-08-17 23:42:19,2020-08-18 01:50:02,Role 1,13,3.018181818181818,0
4,K,2020-08-18 01:38:42,2020-08-18 01:50:41,Role 5,13,2.025974025974026,5
6,H,2020-08-18 01:50:41,2020-08-18 01:54:08,Role 5,13,2.028169014084507,5
3,CC,2020-08-18 01:50:45,2020-08-18 01:54:35,Role 1,14,2.1636363636363636,0
7,H,2020-08-18 01:54:08,2020-08-18 01:57:34,Role 5,13,2.028169014084507,5
8,F,2020-08-18 01:57:34,2020-08-18 02:00:34,Role 5,13,2.0253521126760563,5
5,J,2020-08-18 02:00:34,2020-08-18 02:00:34,Role 5,13,2.0367504835589942,5
9,F,2020-08-18 02:00:34,2020-08-18 02:03:35,Role 5,13,2.0253521126760563,5
10,A,2020-08-18 02:03:35,2020-08-18 02:10:09,Role 5,14,2.008450704225352,6
1,Y,2020-08-18 01:00:33,2020-08-18 02:13:15,Role 3,13,2.017543859649123,0
1,Z,2020-08-18 02:14:41,2020-08-18 02:18:27,Role 3,14,2.114035087719298,0
4,L,2020-08-18 02:10:09,2020-08-18 02:22:22,Role 5,14,2.0355029585798814,6
2,DD,2020-08-18 01:30:07,2020-08-18 02:47:30,Role 1,13,2.0454545454545454,0
2,R,2020-08-18 02:48:07,2020-08-18 02:54:33,Role 2,13,2.1288659793814433,0
2,S,2020-08-18 02:55:17,2020-08-18 03:00:44,Role 2,13,2.0618556701030926,0
2,T,2020-08-18 03:01:45,2020-08-18 03:04:18,Role 2,13,2.09020618556701,0
6,G,2020-08-18 03:05:21,2020-08-18 03:05:22,Role 5,14,2.0338028169014084,6
7,G,2020-08-18 03:08:49,2020-08-18 03:08:55,Role 5,14,2.0338028169014084,6
3,DD,2020-08-18 01:55:16,2020-08-18 03:13:47,Role 1,14,3.0454545454545454,0
8,C,2020-08-18 03:08:55,2020-08-18 03:16:27,Role 5,14,2.0140845070422535,6
3,R,2020-08-18 03:14:19,2020-08-18 03:20:37,Role 2,12,2.1288659793814433,0
3,S,2020-08-18 03:21:06,2020-08-18 03:26:11,Role 2,12,2.0618556701030926,0
5,K,2020-08-18 03:16:27,2020-08-18 03:27:46,Role 5,14,2.025974025974026,6
3,T,2020-08-18 03:26:42,2020-08-18 03:29:04,Role 2,12,2.09020618556701,0
9,C,2020-08-18 03:27:46,2020-08-18 03:35:26,Role 5,14,2.0140845070422535,6
10,B,2020-08-18 03:35:26,2020-08-18 03:38:25,Role 5,14,2.028169014084507,6
1,AA,2020-08-18 02:21:35,2020-08-18 03:48:13,Role 3,14,2.0701754385964914,0
6,I,2020-08-18 03:38:25,2020-08-18 03:48:57,Role 5,12,2.0405405405405403,5
1,R,2020-08-18 03:51:45,2020-08-18 03:58:22,Role 2,12,2.1288659793814433,0
7,I,2020-08-18 03:48:57,2020-08-18 03:58:59,Role 5,12,2.0405405405405403,5
1,S,2020-08-18 04:00:42,2020-08-18 04:06:10,Role 2,12,2.0618556701030926,0
8,D,2020-08-18 03:58:59,2020-08-18 04:08:44,Role 5,12,2.0225352112676056,5
1,T,2020-08-18 04:06:56,2020-08-18 04:09:24,Role 2,12,2.09020618556701,0
5,N,2020-08-18 04:08:44,2020-08-18 04:20:53,Role 5,12,2.052631578947368,5
11,A,2020-08-18 04:20:53,2020-08-18 04:27:12,Role 5,13,2.008450704225352,6
9,D,2020-08-18 04:27:12,2020-08-18 04:36:38,Role 5,12,2.0225352112676056,6
10,E,2020-08-18 04:36:38,2020-08-18 04:38:59,Role 5,12,2.0140845070422535,6
6,J,2020-08-18 04:38:59,2020-08-18 04:38:59,Role 5,12,2.0367504835589942,6
7,J,2020-08-18 04:38:59,2020-08-18 04:39:08,Role 5,12,2.0367504835589942,6
8,H,2020-08-18 04:39:08,2020-08-18 04:42:12,Role 5,12,2.028169014084507,6
11,B,2020-08-18 04:56:29,2020-08-18 04:59:30,Role 5,11,2.028169014084507,5
12,A,2020-08-18 04:59:30,2020-08-18 05:05:49,Role 5,12,2.008450704225352,6
9,H,2020-08-18 05:05:49,2020-08-18 05:09:06,Role 5,12,2.028169014084507,6
10,F,2020-08-18 05:09:06,2020-08-18 05:12:06,Role 5,12,2.0253521126760563,6
6,P,2020-08-18 05:12:06,2020-08-18 05:24:42,Role 5,12,2.017857142857143,6
7,K,2020-08-18 05:24:42,2020-08-18 05:36:08,Role 5,12,2.025974025974026,6
8,G,2020-08-18 06:00:38,2020-08-18 06:01:08,Role 5,12,2.0338028169014084,6
11,E,2020-08-18 06:01:08,2020-08-18 06:03:29,Role 5,12,2.0140845070422535,6
12,B,2020-08-18 06:03:29,2020-08-18 06:06:28,Role 5,12,2.028169014084507,6
5,Y,2020-08-18 04:21:30,2020-08-18 06:08:19,Role 3,11,2.017543859649123,0
5,Z,2020-08-18 06:09:16,2020-08-18 06:13:37,Role 3,12,2.114035087719298,0
9,G,2020-08-18 06:29:27,2020-08-18 06:29:56,Role 5,12,2.0338028169014084,6
10,C,2020-08-18 06:29:56,2020-08-18 06:37:18,Role 5,12,2.0140845070422535,6
7,L,2020-08-18 06:37:18,2020-08-18 06:50:48,Role 5,12,2.0355029585798814,5
6,Q,2020-08-18 05:25:29,2020-08-18 06:56:12,Role 2,12,2.017857142857143,0
8,I,2020-08-18 06:50:48,2020-08-18 06:59:02,Role 5,12,2.0405405405405403,5
11,F,2020-08-18 06:59:02,2020-08-18 07:02:00,Role 5,12,2.0253521126760563,5
12,E,2020-08-18 07:02:00,2020-08-18 07:04:21,Role 5,12,2.0140845070422535,5
9,I,2020-08-18 07:04:21,2020-08-18 07:12:43,Role 5,12,2.0405405405405403,5
6,R,2020-08-18 06:56:55,2020-08-18 07:17:27,Role 2,11,2.1288659793814433,0
6,S,2020-08-18 07:18:12,2020-08-18 07:20:11,Role 2,11,2.0618556701030926,0
10,D,2020-08-18 07:12:43,2020-08-18 07:21:41,Role 5,12,2.0225352112676056,5
8,J,2020-08-18 07:21:41,2020-08-18 07:21:41,Role 5,11,2.0367504835589942,4
6,T,2020-08-18 07:20:49,2020-08-18 07:21:47,Role 2,11,2.09020618556701,0
11,C,2020-08-18 07:21:41,2020-08-18 07:28:49,Role 5,11,2.0140845070422535,4
12,F,2020-08-18 07:28:49,2020-08-18 07:31:48,Role 5,11,2.0253521126760563,4
9,J,2020-08-18 07:31:48,2020-08-18 07:31:48,Role 5,11,2.0367504835589942,4
5,AA,2020-08-18 06:15:27,2020-08-18 07:32:33,Role 3,12,2.0701754385964914,0
10,H,2020-08-18 07:31:48,2020-08-18 07:34:44,Role 5,11,2.028169014084507,4
5,R,2020-08-18 07:34:10,2020-08-18 07:39:46,Role 2,11,2.1288659793814433,0
5,S,2020-08-18 07:40:13,2020-08-18 07:45:00,Role 2,11,2.0618556701030926,0
8,P,2020-08-18 07:35:32,2020-08-18 07:46:26,Role 5,11,2.017857142857143,4
5,T,2020-08-18 07:45:00,2020-08-18 07:47:02,Role 2,11,2.09020618556701,0
6,I,2020-08-18 07:46:26,2020-08-18 07:49:28,Role 5,11,2.0405405405405403,5
11,D,2020-08-18 07:49:28,2020-08-18 07:58:22,Role 5,11,2.0225352112676056,5
12,C,2020-08-18 07:58:22,2020-08-18 08:05:42,Role 5,11,2.0140845070422535,5
9,P,2020-08-18 08:05:42,2020-08-18 08:17:40,Role 5,11,2.017857142857143,5
10,G,2020-08-18 08:54:06,2020-08-18 08:54:18,Role 5,11,2.0338028169014084,5
5,I,2020-08-18 08:54:18,2020-08-18 08:57:09,Role 5,11,2.0405405405405403,5
6,J,2020-08-18 08:57:09,2020-08-18 08:58:40,Role 5,11,2.0367504835589942,5
11,H,2020-08-18 08:58:40,2020-08-18 09:01:25,Role 5,11,2.028169014084507,5
13,A,2020-08-18 09:01:25,2020-08-18 09:07:55,Role 5,12,2.008450704225352,6
8,Q,2020-08-18 07:46:50,2020-08-18 09:12:34,Role 2,11,2.017857142857143,0
12,D,2020-08-18 09:07:55,2020-08-18 09:16:31,Role 5,12,2.0225352112676056,6
10,I,2020-08-18 09:19:52,2020-08-18 09:27:37,Role 5,12,2.0405405405405403,5
5,J,2020-08-18 09:27:37,2020-08-18 09:28:41,Role 5,12,2.0367504835589942,5
8,R,2020-08-18 09:12:50,2020-08-18 09:28:50,Role 2,12,2.1288659793814433,0
8,S,2020-08-18 09:29:01,2020-08-18 09:30:39,Role 2,13,2.0618556701030926,0
8,T,2020-08-18 09:30:55,2020-08-18 09:31:13,Role 2,13,2.09020618556701,0
6,K,2020-08-18 09:28:41,2020-08-18 09:32:26,Role 5,12,2.025974025974026,5
9,Q,2020-08-18 08:18:04,2020-08-18 09:40:38,Role 2,12,3.017857142857143,0
9,R,2020-08-18 09:40:58,2020-08-18 10:00:05,Role 2,12,2.1288659793814433,0
9,S,2020-08-18 10:00:27,2020-08-18 10:02:10,Role 2,12,2.0618556701030926,0
9,T,2020-08-18 10:02:43,2020-08-18 10:03:10,Role 2,12,2.09020618556701,0
11,G,2020-08-18 10:20:27,2020-08-18 10:21:00,Role 5,12,2.0338028169014084,5
13,B,2020-08-18 10:21:00,2020-08-18 10:23:57,Role 5,12,2.028169014084507,5
12,H,2020-08-18 10:23:57,2020-08-18 10:26:40,Role 5,12,2.028169014084507,5
14,A,2020-08-18 10:26:40,2020-08-18 10:32:56,Role 5,13,2.008450704225352,6
10,J,2020-08-18 10:32:56,2020-08-18 10:32:56,Role 5,13,2.0367504835589942,6
5,P,2020-08-18 10:32:56,2020-08-18 10:35:36,Role 5,13,2.017857142857143,6
5,Q,2020-08-18 10:36:22,2020-08-18 10:39:45,Role 2,11,2.017857142857143,0
6,O,2020-08-18 10:35:36,2020-08-18 10:41:01,Role 5,12,2.018181818181818,6
5,R,2020-08-18 10:40:32,2020-08-18 10:42:43,Role 2,12,2.1288659793814433,0
5,S,2020-08-18 10:43:57,2020-08-18 10:44:46,Role 2,12,2.0618556701030926,0
5,T,2020-08-18 10:45:57,2020-08-18 10:46:01,Role 2,12,2.09020618556701,0
11,I,2020-08-18 10:41:29,2020-08-18 10:50:26,Role 5,11,2.0405405405405403,6
13,E,2020-08-18 10:50:26,2020-08-18 10:52:37,Role 5,11,2.0140845070422535,6
12,G,2020-08-18 11:43:36,2020-08-18 11:43:47,Role 5,11,2.0338028169014084,6
14,B,2020-08-18 11:43:47,2020-08-18 11:46:43,Role 5,11,2.028169014084507,6
6,BB,2020-08-18 10:41:29,2020-08-18 11:50:48,Role 1,12,2.018181818181818,0
6,CC,2020-08-18 11:51:34,2020-08-18 11:55:26,Role 1,12,2.1636363636363636,0
10,P,2020-08-18 11:46:43,2020-08-18 11:55:55,Role 5,11,2.017857142857143,6
15,A,2020-08-18 11:55:55,2020-08-18 12:02:19,Role 5,12,2.008450704225352,6
11,J,2020-08-18 12:02:19,2020-08-18 12:02:19,Role 5,11,2.0367504835589942,5
13,F,2020-08-18 12:02:19,2020-08-18 12:05:09,Role 5,11,2.0253521126760563,5
16,A,2020-08-18 12:05:09,2020-08-18 12:11:33,Role 5,12,2.008450704225352,6
12,I,2020-08-18 12:11:33,2020-08-18 12:20:01,Role 5,12,2.0405405405405403,6
14,E,2020-08-18 12:20:01,2020-08-18 12:22:15,Role 5,12,2.0140845070422535,6
15,B,2020-08-18 12:35:11,2020-08-18 12:38:02,Role 5,12,2.028169014084507,5
11,K,2020-08-18 12:38:02,2020-08-18 12:45:38,Role 5,12,2.025974025974026,5
13,C,2020-08-18 12:45:38,2020-08-18 12:51:59,Role 5,12,2.0140845070422535,5
16,B,2020-08-18 12:51:59,2020-08-18 12:54:50,Role 5,12,2.028169014084507,5
12,J,2020-08-18 12:54:50,2020-08-18 12:54:50,Role 5,12,2.0367504835589942,5
14,F,2020-08-18 12:54:50,2020-08-18 12:57:38,Role 5,12,2.0253521126760563,5
17,A,2020-08-18 12:57:38,2020-08-18 13:04:01,Role 5,13,2.008450704225352,6
15,E,2020-08-18 13:04:01,2020-08-18 13:06:12,Role 5,13,2.0140845070422535,6
6,DD,2020-08-18 11:56:25,2020-08-18 13:08:22,Role 1,12,2.0454545454545454,0
6,R,2020-08-18 13:08:52,2020-08-18 13:14:15,Role 2,13,2.1288659793814433,0
11,M,2020-08-18 13:06:12,2020-08-18 13:18:45,Role 5,13,2.0265486725663715,6
6,S,2020-08-18 13:14:38,2020-08-18 13:18:59,Role 2,13,2.0618556701030926,0
6,T,2020-08-18 13:19:16,2020-08-18 13:20:51,Role 2,13,2.09020618556701,0
10,Q,2020-08-18 11:56:34,2020-08-18 13:22:46,Role 2,12,2.017857142857143,0
13,D,2020-08-18 13:18:45,2020-08-18 13:26:57,Role 5,13,2.0225352112676056,6
16,E,2020-08-18 13:26:57,2020-08-18 13:29:12,Role 5,13,2.0140845070422535,6
12,P,2020-08-18 13:29:12,2020-08-18 13:36:46,Role 5,13,2.017857142857143,6
14,C,2020-08-18 13:36:46,2020-08-18 13:43:05,Role 5,13,2.0140845070422535,6
10,R,2020-08-18 13:23:16,2020-08-18 13:43:59,Role 2,13,2.1288659793814433,0
17,B,2020-08-18 13:43:05,2020-08-18 13:45:54,Role 5,13,2.028169014084507,6
10,S,2020-08-18 13:44:37,2020-08-18 13:46:20,Role 2,14,2.0618556701030926,0
10,T,2020-08-18 13:46:56,2020-08-18 13:47:20,Role 2,14,2.09020618556701,0
15,F,2020-08-18 13:45:54,2020-08-18 13:48:43,Role 5,13,2.0253521126760563,6
6,I,2020-08-18 13:48:43,2020-08-18 13:51:14,Role 5,13,2.0405405405405403,6
18,A,2020-08-18 13:51:14,2020-08-18 13:57:19,Role 5,14,2.008450704225352,7
13,H,2020-08-18 13:57:19,2020-08-18 14:00:01,Role 5,14,2.028169014084507,7
16,F,2020-08-18 14:00:01,2020-08-18 14:02:50,Role 5,14,2.0253521126760563,7
14,D,2020-08-18 14:02:50,2020-08-18 14:10:23,Role 5,14,2.0225352112676056,6
17,E,2020-08-18 14:10:23,2020-08-18 14:12:38,Role 5,14,2.0140845070422535,6
15,C,2020-08-18 14:12:38,2020-08-18 14:18:40,Role 5,13,2.0140845070422535,6
6,J,2020-08-18 14:18:40,2020-08-18 14:19:16,Role 5,13,2.0367504835589942,6
18,B,2020-08-18 14:22:45,2020-08-18 14:25:32,Role 5,13,2.028169014084507,6
12,Q,2020-08-18 13:37:15,2020-08-18 14:55:41,Role 2,14,2.017857142857143,0
11,U,2020-08-18 13:19:02,2020-08-18 15:02:10,Role 4,13,2.0530973451327434,0
11,V,2020-08-18 15:02:27,2020-08-18 15:06:54,Role 4,14,2.079646017699115,0
12,R,2020-08-18 14:56:10,2020-08-18 15:15:11,Role 2,14,2.1288659793814433,0
12,S,2020-08-18 15:15:48,2020-08-18 15:17:19,Role 2,14,2.0618556701030926,0
13,G,2020-08-18 15:17:36,2020-08-18 15:18:07,Role 5,13,2.0338028169014084,6
12,T,2020-08-18 15:18:01,2020-08-18 15:18:19,Role 2,14,2.09020618556701,0
16,C,2020-08-18 15:18:07,2020-08-18 15:24:32,Role 5,13,2.0140845070422535,6
14,H,2020-08-18 15:24:32,2020-08-18 15:27:15,Role 5,13,2.028169014084507,6
17,F,2020-08-18 15:27:15,2020-08-18 15:30:04,Role 5,13,2.0253521126760563,6
15,D,2020-08-18 15:30:04,2020-08-18 15:38:21,Role 5,13,2.0225352112676056,6
6,K,2020-08-18 15:38:21,2020-08-18 15:40:34,Role 5,13,2.025974025974026,6
18,E,2020-08-18 15:40:34,2020-08-18 15:42:47,Role 5,13,2.0140845070422535,6
19,A,2020-08-18 15:42:47,2020-08-18 15:48:45,Role 5,14,2.008450704225352,7
13,I,2020-08-18 15:48:45,2020-08-18 15:56:01,Role 5,14,2.0405405405405403,7
12,I,2020-08-18 15:56:01,2020-08-18 15:58:24,Role 5,14,2.0405405405405403,8
16,D,2020-08-18 15:58:24,2020-08-18 16:06:26,Role 5,14,2.0225352112676056,8
11,X,2020-08-18 15:07:09,2020-08-18 16:21:03,Role 4,14,2.0442477876106198,0
11,R,2020-08-18 16:21:36,2020-08-18 16:26:52,Role 2,15,2.1288659793814433,0
11,S,2020-08-18 16:27:15,2020-08-18 16:31:27,Role 2,15,2.0618556701030926,0
11,T,2020-08-18 16:31:55,2020-08-18 16:33:26,Role 2,15,2.09020618556701,0
14,G,2020-08-18 16:46:42,2020-08-18 16:47:11,Role 5,14,2.0338028169014084,8
17,C,2020-08-18 16:47:11,2020-08-18 16:53:58,Role 5,14,2.0140845070422535,8
15,H,2020-08-18 16:53:58,2020-08-18 16:56:48,Role 5,14,2.028169014084507,8
6,L,2020-08-18 16:56:48,2020-08-18 17:00:05,Role 5,14,2.0355029585798814,8
18,F,2020-08-18 17:00:05,2020-08-18 17:02:56,Role 5,14,2.0253521126760563,8
19,B,2020-08-18 17:02:56,2020-08-18 17:05:44,Role 5,14,2.028169014084507,8
13,J,2020-08-18 17:05:44,2020-08-18 17:05:44,Role 5,14,2.0367504835589942,8
12,J,2020-08-18 17:05:44,2020-08-18 17:06:14,Role 5,14,2.0367504835589942,8
16,H,2020-08-18 17:06:14,2020-08-18 17:09:04,Role 5,14,2.028169014084507,8
20,A,2020-08-18 17:09:04,2020-08-18 17:15:13,Role 5,15,2.008450704225352,9
14,I,2020-08-18 17:15:13,2020-08-18 17:23:05,Role 5,14,2.0405405405405403,9
17,D,2020-08-18 17:23:05,2020-08-18 17:31:38,Role 5,14,2.0225352112676056,9
15,G,2020-08-18 18:14:44,2020-08-18 18:15:15,Role 5,14,2.0338028169014084,9
18,C,2020-08-18 18:15:15,2020-08-18 18:21:55,Role 5,13,2.0140845070422535,8
19,E,2020-08-18 18:21:55,2020-08-18 18:24:08,Role 5,13,2.0140845070422535,8
13,P,2020-08-18 18:24:08,2020-08-18 18:32:37,Role 5,13,2.017857142857143,8
12,P,2020-08-18 18:32:37,2020-08-18 18:35:22,Role 5,13,2.017857142857143,8
16,G,2020-08-18 18:35:22,2020-08-18 18:35:43,Role 5,13,2.0338028169014084,8
20,B,2020-08-18 18:35:43,2020-08-18 18:38:31,Role 5,13,2.028169014084507,8
14,J,2020-08-18 18:38:31,2020-08-18 18:38:31,Role 5,13,2.0367504835589942,8
12,Q,2020-08-18 18:36:13,2020-08-18 18:39:50,Role 2,14,3.017857142857143,0
17,H,2020-08-18 18:38:31,2020-08-18 18:41:17,Role 5,13,2.028169014084507,8
12,R,2020-08-18 18:40:27,2020-08-18 18:42:38,Role 2,14,2.1288659793814433,0
12,S,2020-08-18 18:43:08,2020-08-18 18:44:06,Role 2,14,2.0618556701030926,0
12,T,2020-08-18 18:44:30,2020-08-18 18:44:37,Role 2,14,2.09020618556701,0
21,A,2020-08-18 18:41:17,2020-08-18 18:47:34,Role 5,14,2.008450704225352,9
15,I,2020-08-18 18:47:34,2020-08-18 18:55:30,Role 5,14,2.0405405405405403,9
18,D,2020-08-18 18:55:30,2020-08-18 19:04:01,Role 5,14,2.0225352112676056,9
19,F,2020-08-18 19:04:01,2020-08-18 19:06:52,Role 5,14,2.0253521126760563,9
16,I,2020-08-18 19:06:52,2020-08-18 19:14:06,Role 5,14,2.0405405405405403,7
20,E,2020-08-18 19:14:06,2020-08-18 19:16:20,Role 5,14,2.0140845070422535,7
14,K,2020-08-18 19:16:20,2020-08-18 19:24:06,Role 5,14,2.025974025974026,7
13,Q,2020-08-18 18:33:11,2020-08-18 19:56:57,Role 2,14,2.017857142857143,0
17,G,2020-08-18 19:59:45,2020-08-18 20:00:19,Role 5,14,2.0338028169014084,7
12,I,2020-08-18 20:00:19,2020-08-18 20:03:08,Role 5,14,2.0405405405405403,8
